timestamp,CB-X1,CB-X23,CB-B1,CB-C1,CB-D1,CB-A12,S-X1-AD,S-X1-FG,S-X2-AD,S-X2-DE
2023-01-11 21:00:00,142.61,150.78,112.0,81.13,185.96,90.96,78.57,41.45,79.81,48.24
2023-01-11 22:00:00,125.45,126.35,106.03,73.18,154.19,87.35,70.57,38.95,66.94,40.51
2023-01-11 23:00:00,111.66,123.58,90.44,63.51,148.85,75.5,65.53,33.09,59.35,38.1
2023-01-12 00:00:00,91.15,106.73,75.96,56.26,116.14,69.72,57.75,29.39,56.82,32.77
2023-01-12 01:00:00,96.29,97.41,82.23,54.64,119.52,63.64,57.48,28.63,49.99,32.85
2023-01-12 02:00:00,92.33,105.57,79.26,52.67,127.72,66.11,55.63,27.11,51.76,32.96
2023-01-12 03:00:00,98.22,104.05,82.34,54.83,121.1,64.92,54.13,29.37,52.77,33.75
2023-01-12 04:00:00,90.39,101.4,79.89,51.34,119.18,66.95,55.17,28.71,50.83,33.89
2023-01-12 05:00:00,94.15,103.99,81.64,54.33,128.2,65.91,52.75,30.95,53.59,32.26
2023-01-12 06:00:00,94.59,104.79,83.62,52.66,123.33,64.37,56.07,29.55,53.49,32.12
2023-01-12 07:00:00,90.25,105.56,79.87,57.09,120.72,65.35,58.97,29.18,53.32,34.04
2023-01-12 08:00:00,100.46,107.7,82.12,51.74,119.88,68.17,56.43,29.7,51.95,32.82
2023-01-12 09:00:00,99.95,103.86,77.9,55.57,125.82,71.22,55.3,28.02,52.36,31.92
2023-01-12 10:00:00,94.46,104.89,81.45,57.3,117.82,69.38,53.23,29.6,53.02,32.12
2023-01-12 11:00:00,100.87,116.41,75.2,58.33,135.5,66.51,54.48,30.55,55.86,34.0
2023-01-12 12:00:00,104.12,108.07,85.51,57.2,135.52,76.1,60.58,31.54,61.72,31.71
2023-01-12 13:00:00,100.69,119.93,89.91,61.0,150.04,77.08,61.71,33.57,60.59,39.63
2023-01-12 14:00:00,124.15,132.81,96.73,73.99,159.61,87.14,72.2,38.47,67.96,46.06
2023-01-12 15:00:00,138.4,155.64,118.52,79.65,177.09,97.06,79.7,41.79,79.98,51.38
2023-01-12 16:00:00,155.33,175.8,129.52,88.66,196.1,102.98,89.88,45.46,88.66,53.1
2023-01-12 17:00:00,161.0,174.35,142.02,98.03,227.79,111.0,103.03,46.93,91.19,56.68
2023-01-12 18:00:00,170.38,196.06,136.64,99.02,204.74,114.68,105.7,52.6,97.33,59.18
2023-01-12 19:00:00,166.27,175.2,141.15,96.71,212.11,111.86,92.47,49.66,93.43,58.26
2023-01-12 20:00:00,161.32,184.72,139.09,88.56,199.04,114.69,87.75,50.02,80.99,53.11
2023-01-12 21:00:00,140.32,147.99,118.52,79.78,186.67,98.92,85.69,40.09,80.14,50.0
2023-01-12 22:00:00,123.05,139.69,98.3,65.57,150.11,86.65,72.02,37.31,65.82,43.66
2023-01-12 23:00:00,116.75,119.96,94.85,63.06,141.71,78.12,64.81,30.3,59.22,39.02
2023-01-13 00:00:00,92.76,105.94,79.53,55.57,119.62,62.82,56.26,27.91,50.33,32.78
2023-01-13 01:00:00,93.31,100.66,77.24,53.54,125.4,61.07,53.91,29.16,51.35,33.17
2023-01-13 02:00:00,88.58,103.85,76.8,54.2,115.09,64.3,56.71,29.82,51.46,34.27
2023-01-13 03:00:00,99.8,103.45,79.57,56.62,128.19,68.73,53.51,29.28,54.24,32.4
2023-01-13 04:00:00,97.79,103.71,73.22,53.48,129.12,62.07,54.08,28.06,49.09,32.69
2023-01-13 05:00:00,97.64,106.25,81.93,56.4,118.62,65.96,52.29,27.25,52.31,30.76
2023-01-13 06:00:00,96.82,101.78,81.07,56.61,120.76,62.35,58.96,28.71,52.91,31.84
2023-01-13 07:00:00,95.01,102.24,80.56,56.54,122.61,66.58,59.7,29.39,50.59,34.35
2023-01-13 08:00:00,95.46,98.76,81.23,56.31,120.26,67.9,54.55,27.0,49.46,33.37
2023-01-13 09:00:00,94.25,103.4,82.95,53.57,120.53,65.46,55.85,27.16,55.8,32.83
2023-01-13 10:00:00,95.33,103.11,76.29,53.73,124.46,70.03,56.01,28.84,52.12,34.47
2023-01-13 11:00:00,98.41,110.66,82.63,58.99,130.98,71.23,55.05,29.73,56.37,31.81
2023-01-13 12:00:00,108.2,114.93,87.61,60.09,126.14,72.37,56.01,31.37,55.75,35.39
2023-01-13 13:00:00,112.98,118.03,94.94,69.11,145.4,76.63,64.79,34.49,62.75,38.97
2023-01-13 14:00:00,122.82,136.57,101.41,74.57,153.08,85.43,72.3,36.35,70.64,42.86
2023-01-13 15:00:00,135.89,158.55,115.66,82.38,179.78,95.52,78.64,44.54,77.56,51.27
2023-01-13 16:00:00,151.44,168.0,132.67,90.77,200.71,108.37,94.02,48.07,87.81,51.58
2023-01-13 17:00:00,176.7,175.31,142.85,97.03,208.78,119.51,94.21,52.66,93.7,56.83
2023-01-13 18:00:00,175.05,204.18,152.78,100.65,218.55,120.9,94.35,49.37,101.13,59.93
2023-01-13 19:00:00,167.71,186.38,131.35,96.45,214.28,113.61,101.13,49.98,93.54,56.34
2023-01-13 20:00:00,153.0,173.42,129.73,89.98,198.78,102.91,93.58,48.03,83.29,56.77
2023-01-13 21:00:00,133.32,164.88,114.94,82.29,189.3,97.54,80.0,43.0,75.31,46.14
2023-01-13 22:00:00,122.79,130.73,103.92,72.63,155.51,85.93,69.24,35.28,67.91,43.05
2023-01-13 23:00:00,114.21,122.4,92.88,65.11,138.94,76.18,64.3,35.99,60.37,36.62
2023-01-14 00:00:00,83.97,86.86,69.6,47.2,109.19,59.55,52.37,24.69,48.96,30.52
2023-01-14 01:00:00,84.46,94.65,71.83,47.17,110.95,60.85,49.83,24.89,45.43,29.87
2023-01-14 02:00:00,84.48,94.33,67.99,48.02,105.61,58.27,51.41,26.2,48.21,29.06
2023-01-14 03:00:00,85.47,90.49,68.57,46.32,107.44,59.63,49.23,25.49,48.24,28.48
2023-01-14 04:00:00,80.39,90.26,68.61,47.6,110.03,59.51,49.7,25.24,49.24,29.78
2023-01-14 05:00:00,84.44,92.47,71.69,48.35,104.35,59.82,47.71,25.42,46.14,29.53
2023-01-14 06:00:00,82.6,92.3,73.09,47.06,106.04,56.66,47.82,24.65,48.79,29.88
2023-01-14 07:00:00,87.81,98.24,74.2,48.57,109.0,59.3,47.71,25.2,45.45,29.03
2023-01-14 08:00:00,82.97,92.39,67.98,48.45,109.4,61.57,50.75,26.32,44.6,30.34
2023-01-14 09:00:00,87.31,93.0,70.89,47.06,109.61,59.45,46.14,25.14,47.66,29.39
2023-01-14 10:00:00,91.03,93.85,75.08,50.06,106.67,60.88,49.15,25.59,46.1,31.13
2023-01-14 11:00:00,87.43,91.18,73.94,49.2,113.04,61.35,49.17,26.79,46.48,29.55
2023-01-14 12:00:00,90.53,99.34,81.01,53.87,118.93,66.2,52.82,28.88,51.73,31.64
2023-01-14 13:00:00,100.41,103.83,87.68,55.33,121.77,69.21,57.56,29.86,54.84,36.91
2023-01-14 14:00:00,110.76,121.58,90.99,63.02,148.66,75.08,60.33,31.82,58.57,37.97
2023-01-14 15:00:00,120.49,125.92,102.71,74.19,160.26,87.13,72.7,37.09,68.52,42.18
2023-01-14 16:00:00,141.64,146.31,116.91,78.32,176.52,96.07,82.1,44.93,76.2,46.77
2023-01-14 17:00:00,161.2,166.01,122.74,89.25,191.8,103.86,84.97,46.91,86.78,53.61
2023-01-14 18:00:00,153.4,156.7,129.3,95.19,191.87,104.97,87.05,46.28,88.49,53.97
2023-01-14 19:00:00,149.51,155.55,124.7,90.51,184.79,107.19,83.32,42.39,81.07,52.9
2023-01-14 20:00:00,134.29,157.63,123.89,77.43,171.4,88.29,76.93,42.89,78.59,46.54
2023-01-14 21:00:00,126.23,130.04,104.42,75.6,155.4,85.77,69.63,37.44,68.78,42.35
2023-01-14 22:00:00,105.93,121.0,90.69,68.08,137.41,73.08,65.14,33.9,65.84,39.55
2023-01-14 23:00:00,95.88,110.16,83.42,58.68,132.06,74.52,59.22,28.0,55.51,34.03
2023-01-15 00:00:00,88.95,89.57,71.77,52.35,108.78,57.49,50.66,25.85,48.64,29.93
2023-01-15 01:00:00,82.44,87.52,65.93,52.24,106.61,59.96,47.91,26.05,46.83,30.27
2023-01-15 02:00:00,88.36,98.01,68.43,46.8,110.83,59.83,47.92,25.82,49.25,30.18
2023-01-15 03:00:00,89.68,91.21,67.67,50.52,106.78,62.22,48.06,26.85,48.8,30.58
2023-01-15 04:00:00,85.91,94.72,70.69,50.37,110.53,63.87,48.46,25.87,47.24,29.83
2023-01-15 05:00:00,86.79,90.56,72.36,49.11,108.78,60.28,49.7,27.33,47.4,29.82
2023-01-15 06:00:00,90.97,94.23,68.98,49.05,109.07,58.56,51.61,25.88,45.24,29.48
2023-01-15 07:00:00,84.59,88.79,67.2,50.61,101.36,57.8,47.05,25.84,46.75,30.57
2023-01-15 08:00:00,83.5,88.69,72.95,54.07,111.48,58.76,48.65,27.05,47.6,30.94
2023-01-15 09:00:00,81.53,90.08,70.38,49.52,104.94,58.66,48.51,26.15,46.71,30.95
2023-01-15 10:00:00,86.54,92.35,72.03,52.22,112.77,61.63,50.97,26.32,49.97,28.44
2023-01-15 11:00:00,92.97,94.46,75.21,50.12,114.1,63.77,47.69,26.52,50.98,31.04
2023-01-15 12:00:00,95.59,99.88,79.81,55.05,113.8,66.17,53.22,29.08,51.76,30.32
2023-01-15 13:00:00,96.45,110.64,81.87,59.72,128.93,70.11,55.42,31.54,52.54,35.13
2023-01-15 14:00:00,107.45,118.76,89.36,61.76,133.88,76.18,62.6,33.26,65.65,37.07
2023-01-15 15:00:00,122.63,140.87,99.99,69.71,156.87,84.15,74.43,38.11,68.45,43.76
2023-01-15 16:00:00,140.82,148.77,112.68,84.05,176.67,93.51,81.44,45.26,76.27,46.63
2023-01-15 17:00:00,149.5,168.36,126.42,89.65,180.84,102.81,81.19,47.89,84.9,51.87
2023-01-15 18:00:00,155.96,176.92,141.43,92.75,197.96,109.69,86.13,47.73,82.74,52.32
2023-01-15 19:00:00,152.14,174.58,127.87,92.89,197.71,103.78,90.11,45.34,85.46,51.5
2023-01-15 20:00:00,137.93,141.7,114.09,80.92,178.98,97.62,80.02,40.49,83.52,47.54
2023-01-15 21:00:00,124.66,144.65,103.69,75.86,164.14,90.54,70.31,39.15,70.02,41.64
2023-01-15 22:00:00,111.57,113.54,91.37,65.01,140.0,77.71,60.29,34.71,63.23,37.53
2023-01-15 23:00:00,99.45,114.41,79.18,56.96,124.69,71.62,59.35,30.52,56.96,35.1
2023-01-16 00:00:00,96.27,103.32,78.99,54.58,128.17,70.14,53.35,29.34,51.95,33.26
2023-01-16 01:00:00,100.79,104.64,80.04,56.45,125.55,63.42,53.55,27.56,52.07,32.71
2023-01-16 02:00:00,96.56,99.94,79.49,53.92,122.46,68.72,57.84,29.8,50.76,34.54
2023-01-16 03:00:00,94.78,106.76,76.91,54.51,112.59,68.79,54.84,27.16,48.66,33.68
2023-01-16 04:00:00,89.02,105.86,79.0,58.5,124.05,66.6,55.71,28.41,54.46,34.1
2023-01-16 05:00:00,95.89,101.37,77.16,54.68,124.38,66.39,54.15,31.01,52.29,32.13
2023-01-16 06:00:00,88.16,101.15,78.14,56.49,129.82,62.9,57.28,29.38,48.23,34.08
2023-01-16 07:00:00,89.97,106.52,74.14,57.0,121.66,68.35,56.77,28.29,53.0,32.28
2023-01-16 08:00:00,97.58,107.28,81.2,54.93,135.54,67.39,53.26,28.18,51.93,34.07
2023-01-16 09:00:00,97.44,106.71,78.63,55.29,125.03,65.69,52.81,31.84,53.53,32.35
2023-01-16 10:00:00,95.51,103.52,72.91,54.73,125.72,69.5,55.92,29.78,53.45,33.37
2023-01-16 11:00:00,92.34,107.34,81.41,55.19,123.65,69.66,57.42,29.06,53.21,32.81
2023-01-16 12:00:00,101.42,115.98,87.84,61.51,129.98,75.72,56.5,31.0,57.49,36.54
2023-01-16 13:00:00,108.19,124.66,102.18,66.87,143.74,76.73,67.03,33.58,65.22,37.15
2023-01-16 14:00:00,125.82,139.81,99.69,70.49,159.03,87.81,69.51,39.63,70.29,38.47
2023-01-16 15:00:00,149.66,152.32,122.24,84.83,171.46,104.18,81.66,43.58,80.66,47.63
2023-01-16 16:00:00,156.06,165.07,125.13,90.84,204.99,108.07,87.72,44.51,84.8,54.33
2023-01-16 17:00:00,162.75,184.69,144.73,93.05,218.68,119.49,89.27,50.67,99.97,59.8
2023-01-16 18:00:00,164.95,190.94,147.43,97.44,214.43,126.7,93.57,49.44,103.2,60.92
2023-01-16 19:00:00,166.98,179.43,138.9,99.91,210.94,113.11,96.81,48.71,94.36,57.09
2023-01-16 20:00:00,153.92,171.91,124.47,84.07,191.72,112.1,88.31,49.8,88.55,56.01
2023-01-16 21:00:00,133.11,147.12,111.82,82.45,178.12,99.27,80.69,41.69,74.72,50.08
2023-01-16 22:00:00,123.58,135.71,106.75,73.07,149.99,84.63,73.89,36.1,69.74,42.28
2023-01-16 23:00:00,106.36,118.54,97.5,67.28,140.9,72.21,64.59,33.43,62.29,39.26
2023-01-17 00:00:00,98.28,111.04,78.42,52.4,127.52,67.27,52.61,28.75,50.46,32.56
2023-01-17 01:00:00,98.12,107.69,78.52,57.16,127.95,69.97,54.45,28.51,55.57,33.6
2023-01-17 02:00:00,98.19,104.33,77.28,57.26,121.07,64.78,55.76,27.2,52.73,32.49
2023-01-17 03:00:00,93.03,98.62,79.36,53.44,122.22,64.89,55.51,28.06,52.31,33.56
2023-01-17 04:00:00,96.3,98.93,77.74,56.16,126.22,66.37,55.22,29.56,51.6,33.39
2023-01-17 05:00:00,94.16,105.91,82.04,55.39,123.37,67.5,57.84,29.35,53.56,32.48
2023-01-17 06:00:00,93.32,102.84,81.53,52.58,121.17,67.82,50.62,29.83,53.63,35.07
2023-01-17 07:00:00,93.52,104.54,80.44,56.12,126.64,64.25,54.6,28.41,51.67,32.97
2023-01-17 08:00:00,90.44,97.83,76.55,55.03,118.65,65.45,54.11,28.69,52.18,33.93
2023-01-17 09:00:00,90.28,98.43,75.53,52.7,127.13,66.9,57.69,27.47,56.51,32.78
2023-01-17 10:00:00,98.69,105.35,78.8,56.61,127.03,62.21,59.17,28.61,53.64,33.2
2023-01-17 11:00:00,97.56,106.55,85.99,57.04,131.4,69.67,54.16,29.17,52.34,33.86
2023-01-17 12:00:00,103.54,107.05,88.19,61.12,139.3,72.54,55.09,31.81,55.64,35.06
2023-01-17 13:00:00,114.71,117.71,92.23,65.5,140.93,77.34,64.37,34.13,64.01,38.91
2023-01-17 14:00:00,115.61,138.19,106.19,70.53,156.77,81.52,73.25,36.49,72.2,41.22
2023-01-17 15:00:00,134.89,149.26,118.36,77.81,178.22,96.25,82.98,42.24,69.8,48.17
2023-01-17 16:00:00,155.83,172.66,125.54,93.75,197.04,106.13,91.12,46.95,91.56,51.35
2023-01-17 17:00:00,169.61,193.41,147.28,101.87,219.61,103.94,96.47,50.88,94.84,58.97
2023-01-17 18:00:00,169.73,190.18,149.4,97.4,221.17,124.23,96.58,48.86,94.95,58.12
2023-01-17 19:00:00,173.34,183.66,134.22,99.95,207.1,116.47,104.77,49.47,90.65,55.35
2023-01-17 20:00:00,156.02,165.72,128.12,91.21,182.72,113.87,86.99,46.39,80.77,57.73
2023-01-17 21:00:00,132.81,158.03,119.39,80.86,173.07,103.29,80.93,40.17,76.5,47.63
2023-01-17 22:00:00,119.06,127.69,108.87,73.48,158.96,86.09,73.06,35.93,70.48,41.58
2023-01-17 23:00:00,113.95,116.45,96.96,64.36,136.0,76.65,65.41,32.62,63.92,39.36
2023-01-18 00:00:00,96.14,103.31,76.49,59.93,120.85,68.72,53.04,27.26,52.84,32.9
2023-01-18 01:00:00,88.31,98.04,77.74,54.0,120.86,66.72,55.62,28.64,52.9,32.99
2023-01-18 02:00:00,99.06,106.93,82.59,55.73,121.79,64.72,57.84,29.46,51.53,32.71
2023-01-18 03:00:00,96.58,101.11,77.2,51.77,127.22,71.41,53.38,28.24,52.47,31.36
2023-01-18 04:00:00,99.05,105.29,79.93,55.8,120.94,64.32,53.4,29.76,52.6,32.08
2023-01-18 05:00:00,93.33,102.26,78.24,53.48,120.17,64.76,53.94,28.21,51.02,33.98
2023-01-18 06:00:00,93.63,102.47,80.76,49.99,121.36,63.07,57.01,28.21,51.89,32.8
2023-01-18 07:00:00,90.91,103.47,75.44,54.63,126.88,71.59,57.7,30.33,56.56,31.22
2023-01-18 08:00:00,103.16,96.42,75.67,56.21,123.46,65.86,57.76,27.87,50.51,32.26
2023-01-18 09:00:00,94.51,99.95,76.85,54.09,124.38,66.05,52.55,28.91,52.59,33.76
2023-01-18 10:00:00,101.35,103.19,85.88,56.08,114.36,64.04,54.4,29.22,51.85,34.24
2023-01-18 11:00:00,95.99,115.68,87.8,56.38,121.45,63.91,59.08,29.5,56.12,35.49
2023-01-18 12:00:00,103.35,115.49,91.4,60.01,132.57,77.12,58.61,30.92,57.72,35.56
2023-01-18 13:00:00,104.34,124.17,90.8,59.67,136.2,79.45,66.38,33.17,61.83,39.0
2023-01-18 14:00:00,121.42,129.6,99.59,72.66,161.6,86.12,73.33,37.06,65.72,43.9
2023-01-18 15:00:00,143.48,156.3,117.66,77.51,174.12,99.29,77.66,42.31,75.23,49.99
2023-01-18 16:00:00,148.09,176.63,128.13,90.04,196.4,107.8,96.36,44.7,87.55,51.15
2023-01-18 17:00:00,173.59,187.65,134.41,97.16,214.67,116.87,87.32,48.85,92.85,54.37
2023-01-18 18:00:00,174.03,205.23,146.54,99.17,228.12,118.71,99.15,50.6,92.87,58.55
2023-01-18 19:00:00,161.2,174.2,134.87,99.76,221.09,119.76,97.21,47.42,86.52,57.18
2023-01-18 20:00:00,152.16,162.87,134.72,87.13,213.41,105.1,85.18,48.9,85.69,55.28
2023-01-18 21:00:00,136.47,150.17,117.05,79.53,167.25,105.1,81.02,46.21,75.82,51.87
2023-01-18 22:00:00,122.86,129.89,101.68,77.22,151.22,85.06,71.89,35.69,69.66,42.51
2023-01-18 23:00:00,108.74,121.32,88.39,67.57,139.62,76.85,64.03,32.46,60.77,40.23
2023-01-19 00:00:00,91.86,105.26,78.99,56.14,127.0,64.76,54.99,26.98,49.95,33.76
2023-01-19 01:00:00,93.59,103.33,79.1,55.81,123.88,67.63,56.43,29.76,52.37,33.75
2023-01-19 02:00:00,91.2,103.74,80.87,57.08,116.42,66.14,60.47,28.55,51.97,32.71
2023-01-19 03:00:00,90.33,104.84,79.38,54.21,117.25,66.8,55.9,28.9,49.03,33.49
2023-01-19 04:00:00,94.44,106.18,79.03,52.83,129.89,70.15,54.23,28.46,52.85,33.0
2023-01-19 05:00:00,97.53,100.98,75.46,54.71,123.15,68.55,58.57,27.12,50.61,33.79
2023-01-19 06:00:00,89.55,100.96,77.44,53.5,116.51,64.0,55.63,27.27,54.72,32.97
2023-01-19 07:00:00,94.65,107.73,79.22,55.91,116.57,68.03,54.49,29.44,54.96,32.47
2023-01-19 08:00:00,92.59,102.3,80.46,52.77,125.12,65.47,56.95,28.96,52.94,32.51
2023-01-19 09:00:00,91.84,100.87,78.76,55.24,118.29,66.24,51.29,30.44,48.95,33.79
2023-01-19 10:00:00,98.89,105.96,76.19,55.77,121.99,66.3,54.68,29.27,56.36,32.36
2023-01-19 11:00:00,96.44,106.0,78.93,59.28,124.82,70.53,57.3,31.58,56.33,34.53
2023-01-19 12:00:00,108.15,112.75,84.45,60.68,127.4,69.57,60.0,33.36,58.33,37.95
2023-01-19 13:00:00,107.8,120.82,94.52,64.18,144.11,82.49,62.68,32.62,60.14,39.03
2023-01-19 14:00:00,124.74,137.45,101.75,69.6,158.04,86.44,69.78,38.48,73.33,42.02
2023-01-19 15:00:00,137.6,156.41,111.48,85.89,177.86,100.17,78.03,40.73,81.19,50.99
2023-01-19 16:00:00,150.79,164.31,128.9,90.33,200.71,107.31,83.24,48.23,84.05,51.52
2023-01-19 17:00:00,170.75,175.03,139.03,98.51,214.41,110.8,89.92,48.17,91.33,62.25
2023-01-19 18:00:00,171.07,198.44,150.68,100.06,224.97,111.28,95.34,44.64,97.13,57.47
2023-01-19 19:00:00,170.84,178.42,139.76,97.97,200.88,118.74,98.01,50.76,91.04,57.07
2023-01-19 20:00:00,154.62,160.03,126.91,88.56,211.9,109.03,90.84,45.42,86.24,55.34
2023-01-19 21:00:00,133.43,141.48,115.77,84.33,184.88,93.06,77.62,41.19,80.05,47.81
2023-01-19 22:00:00,122.63,134.3,104.58,75.34,157.87,87.7,73.1,37.48,70.52,43.65
2023-01-19 23:00:00,111.03,118.35,86.55,64.36,139.38,75.88,66.07,31.7,61.86,39.78
2023-01-20 00:00:00,97.77,96.73,77.94,57.13,122.05,64.63,56.61,30.24,53.63,31.77
2023-01-20 01:00:00,91.6,99.93,76.14,55.05,124.43,68.15,54.73,30.53,50.66,33.66
2023-01-20 02:00:00,94.47,99.52,77.32,53.7,116.2,65.44,56.67,29.22,52.96,33.84
2023-01-20 03:00:00,88.9,106.96,77.98,55.65,118.36,64.92,54.34,29.55,53.95,31.71
2023-01-20 04:00:00,96.76,104.21,82.85,58.28,128.61,66.19,56.98,28.33,52.85,33.27
2023-01-20 05:00:00,91.02,103.31,81.06,56.41,119.8,61.77,55.11,29.58,51.69,32.82
2023-01-20 06:00:00,88.63,98.76,79.85,52.92,121.43,68.47,56.98,29.9,51.26,33.51
2023-01-20 07:00:00,94.44,102.74,76.17,57.26,119.05,65.33,54.87,27.4,52.66,30.46
2023-01-20 08:00:00,98.42,105.91,79.99,56.6,121.31,65.71,56.02,29.31,54.81,32.12
2023-01-20 09:00:00,90.02,104.46,81.0,55.97,119.13,66.84,55.36,28.42,53.36,33.24
2023-01-20 10:00:00,92.36,108.78,75.83,57.73,118.62,65.7,59.34,29.34,49.11,32.9
2023-01-20 11:00:00,95.66,107.59,77.21,55.88,127.71,68.18,54.41,28.73,54.3,34.81
2023-01-20 12:00:00,98.7,114.98,89.73,60.49,128.62,72.18,57.08,30.71,56.63,36.44
2023-01-20 13:00:00,112.3,123.01,96.0,66.03,139.02,81.75,64.56,35.34,61.68,39.15
2023-01-20 14:00:00,119.6,131.78,103.09,70.58,160.63,86.97,70.72,37.85,69.13,45.71
2023-01-20 15:00:00,135.2,158.62,120.04,78.56,181.39,95.96,85.44,42.06,75.38,48.49
2023-01-20 16:00:00,158.04,171.34,133.65,92.13,206.84,110.93,92.23,46.35,90.48,50.79
2023-01-20 17:00:00,162.89,188.05,151.47,104.78,217.14,118.08,87.57,53.57,93.53,59.48
2023-01-20 18:00:00,174.61,180.89,129.95,94.04,220.26,116.39,96.32,51.92,100.02,62.39
2023-01-20 19:00:00,161.62,175.83,141.54,96.47,213.32,118.87,96.65,50.09,93.04,54.8
2023-01-20 20:00:00,148.31,168.13,134.76,84.96,200.3,110.69,90.9,48.49,87.05,54.57
2023-01-20 21:00:00,129.79,147.25,117.27,80.05,172.51,98.96,82.09,42.6,76.04,47.68
2023-01-20 22:00:00,131.09,137.37,100.45,68.3,148.18,86.16,71.89,36.34,73.75,43.7
2023-01-20 23:00:00,109.58,122.8,88.34,64.3,147.37,70.85,61.86,34.66,64.54,38.65
2023-01-21 00:00:00,85.87,97.0,74.48,47.67,107.74,58.13,48.55,26.35,47.68,29.98
2023-01-21 01:00:00,85.05,94.93,76.26,48.61,106.68,56.4,48.07,25.33,49.84,29.65
2023-01-21 02:00:00,85.62,89.33,66.28,47.67,115.15,55.48,50.03,25.44,46.75,30.26
2023-01-21 03:00:00,85.29,96.1,68.44,51.86,104.0,61.2,49.59,26.97,47.3,30.41
2023-01-21 04:00:00,90.83,90.89,72.75,49.36,111.92,59.23,50.93,25.8,45.19,28.69
2023-01-21 05:00:00,82.05,90.62,73.25,49.75,105.18,62.78,50.47,25.3,48.62,30.24
2023-01-21 06:00:00,80.51,93.22,69.75,48.9,109.87,58.99,48.08,25.39,49.25,30.77
2023-01-21 07:00:00,82.16,93.02,67.62,49.62,109.41,60.15,51.84,25.16,48.78,29.76
2023-01-21 08:00:00,81.29,96.54,74.01,48.56,110.87,59.41,47.78,25.06,46.91,29.04
2023-01-21 09:00:00,87.82,102.74,74.9,49.86,104.57,57.57,48.55,28.38,46.94,33.11
2023-01-21 10:00:00,88.9,95.8,67.48,47.98,108.86,60.39,49.02,25.22,45.33,29.66
2023-01-21 11:00:00,85.42,101.49,73.98,53.3,115.55,58.46,53.96,24.12,49.98,29.83
2023-01-21 12:00:00,87.98,100.28,78.6,53.43,119.63,67.61,53.41,26.88,52.32,34.21
2023-01-21 13:00:00,98.5,110.24,83.15,57.21,125.18,66.57,57.34,28.87,54.16,33.39
2023-01-21 14:00:00,116.16,118.81,96.94,65.62,142.24,78.55,68.12,33.92,57.46,39.06
2023-01-21 15:00:00,112.51,134.35,105.48,73.42,161.25,89.5,71.92,37.24,65.87,44.29
2023-01-21 16:00:00,141.96,159.43,118.65,84.07,165.45,95.85,81.87,41.1,77.48,51.92
2023-01-21 17:00:00,144.91,167.1,127.01,84.91,186.08,101.76,89.98,46.74,86.44,56.21
2023-01-21 18:00:00,160.44,171.75,123.0,88.06,203.02,109.8,85.81,45.09,87.11,53.32
2023-01-21 19:00:00,144.9,159.89,135.75,84.27,195.16,101.84,87.14,44.96,81.7,54.14
2023-01-21 20:00:00,138.0,161.38,114.21,74.99,179.26,91.49,81.04,42.34,83.63,49.41
2023-01-21 21:00:00,118.25,135.52,104.34,71.32,161.33,88.2,70.25,39.85,67.02,45.15
2023-01-21 22:00:00,106.98,118.25,96.84,61.22,132.1,73.78,65.55,32.52,61.13,37.11
2023-01-21 23:00:00,104.58,108.89,85.45,58.38,129.09,70.72,56.69,28.31,56.0,34.51
2023-01-22 00:00:00,87.59,95.2,70.75,45.63,106.99,61.89,46.55,25.17,48.16,30.62
2023-01-22 01:00:00,83.94,95.45,65.78,50.1,116.03,61.51,47.39,25.56,50.61,28.84
2023-01-22 02:00:00,82.55,97.79,71.24,50.6,101.19,60.5,51.24,25.36,44.46,28.59
2023-01-22 03:00:00,79.5,89.56,74.01,47.15,109.22,58.9,50.96,25.94,47.32,29.54
2023-01-22 04:00:00,83.97,91.61,70.78,50.69,106.05,59.42,48.76,25.47,47.42,30.02
2023-01-22 05:00:00,85.05,98.09,67.57,48.97,107.0,61.02,51.24,26.04,50.51,30.55
2023-01-22 06:00:00,84.9,100.42,74.28,50.01,105.01,60.73,49.92,26.75,44.91,30.34
2023-01-22 07:00:00,84.9,91.01,76.74,48.76,105.55,59.41,53.23,26.06,46.2,28.08
2023-01-22 08:00:00,81.93,92.85,73.84,44.55,107.71,61.75,48.12,25.19,47.23,29.98
2023-01-22 09:00:00,85.38,88.44,74.31,47.69,107.51,57.33,52.0,24.82,45.7,29.9
2023-01-22 10:00:00,86.3,91.69,67.89,52.75,105.53,63.64,49.52,25.45,48.53,31.74
2023-01-22 11:00:00,92.39,93.59,72.49,52.04,119.69,64.3,52.21,25.35,47.53,30.97
2023-01-22 12:00:00,98.52,100.67,70.98,52.78,122.43,62.82,54.58,27.59,51.94,30.93
2023-01-22 13:00:00,99.26,104.43,86.39,57.68,131.05,68.97,56.91,31.54,51.68,34.54
2023-01-22 14:00:00,107.8,124.95,94.52,64.36,138.84,78.21,63.26,33.64,56.92,38.73
2023-01-22 15:00:00,124.55,136.1,95.11,73.63,168.96,85.99,71.6,36.91,69.15,48.23
2023-01-22 16:00:00,136.43,150.94,119.22,81.67,190.51,101.19,78.47,41.93,79.42,46.8
2023-01-22 17:00:00,146.67,169.81,130.53,86.4,180.71,99.83,80.87,46.72,83.59,55.61
2023-01-22 18:00:00,154.48,167.54,125.66,93.16,210.02,110.73,91.16,46.28,83.95,52.72
